tf,group,rel,cpm,celltype
NFKB1,HA,161,86.1224164306083,Astro
NFKB1,HA,46,81.000197071136,Astro
STAT3,HA,-84,99.989258563649,Astro
STAT3,HA,-65,104.200519281383,Astro
STAT3,HA,-58,106.854370910246,Astro
STAT3,HA,-14,79.6119638513876,Astro
STAT3,HA,52,107.769055316825,Astro
STAT3,HA,58,103.208590794024,Astro
STAT3,HA,69,104.331968559806,Astro
STAT3,HA,128,99.4202281763521,Astro
STAT3,HA,169,97.9028497025219,Astro
STAT3,HA,184,98.9562410232455,Astro
STAT3,HA,189,92.8585777565243,Astro
STAT3,HA,194,94.642411320025,Astro
STAT3,HA,199,97.5195971915004,Astro
STAT3,HA,-93,95.1993415295982,Astro
STAT3,HA,-76,106.037873392963,Astro
NFKB1,HA,-143,81.7372850090565,Astro
STAT3,HA,-31,104.654569354905,Astro
STAT3,HA,42,109.071464748068,Astro
NFKB1,HA,-24,74.406582085807,Astro
STAT3,HA,99,98.8436210625824,Astro
NFKB1,HA,10,120.317211448074,Astro
NFKB1,HA,18,82.879301384608,Astro
STAT3,HA,131,100.160538983536,Astro
STAT3,HA,144,100.909982779856,Astro
NFKB1,HA,40,98.306128272004,Astro
STAT3,HA,163,99.4058543374152,Astro
STAT3,HA,185,93.7843791073308,Astro
STAT3,HA,193,96.2421424641881,Astro
RELA,HA,-93,65.89004745275,Astro
RELA,HA,0,32.3521227222072,Astro
RELA,HA,10,67.3522466419348,Astro
RELA,HA,16,71.7516379244479,Astro
RELA,HA,26,70.3371429364758,Astro
RELA,HA,53,66.8838253228494,Astro
RELA,HA,70,71.7081741889389,Astro
RELA,HA,71,72.7802395153106,Astro
RELA,HA,100,71.1061426822005,Astro
RELA,HA,107,68.4718888370835,Astro
STAT3,HA,-133,90.4378630665987,Astro
STAT3,HA,-37,107.160780565,Astro
STAT3,HA,-35,105.648141938193,Astro
STAT3,HA,-22,106.842970334623,Astro
STAT3,HA,-18,111.00889871611,Astro
STAT3,HA,-8,39.433836777627,Astro
STAT3,HA,-1,57.7043030871257,Astro
STAT3,HA,2,32.3840884347372,Astro
STAT3,HA,7,52.0859281046412,Astro
STAT3,HA,12,81.2597354060203,Astro
STAT3,HA,63,103.423348669669,Astro
STAT3,HA,71,102.209001700221,Astro
STAT3,HA,74,109.308741410568,Astro
STAT3,HA,100,98.9800926467144,Astro
STAT3,HA,-175,87.9889661298299,Astro
STAT3,HA,-148,89.6475416563665,Astro
STAT3,HA,-78,102.267774166378,Astro
STAT3,HA,-64,102.509672929527,Astro
STAT3,HA,72,102.049369463701,Astro
STAT3,HA,84,110.354120936224,Astro
STAT3,HA,111,101.315000936884,Astro
STAT3,HA,112,96.8302311992812,Astro
STAT3,HA,117,101.800288971905,Astro
STAT3,HA,154,97.0831297343601,Astro
STAT3,HA,162,95.6847717511635,Astro
STAT3,HA,178,97.0863904793042,Astro
STAT3,HA,191,94.6953584068468,Astro
STAT3,HA,196,97.6344450985267,Astro
TEAD4,HA,-200,42.507832771004,Astro
TEAD4,HA,-189,42.9089190924186,Astro
TEAD1,HA,-186,44.7471873459744,Astro
TEAD4,HA,-186,47.3007672426243,Astro
TEAD1,HA,-132,45.6545016804964,Astro
TEAD1,HA,-131,46.7297776728259,Astro
TEAD4,HA,-131,45.8984490513861,Astro
TEAD1,HA,-122,45.7604243949467,Astro
TEAD4,HA,-122,45.5691476193483,Astro
TEAD1,HA,-121,47.8377436404653,Astro
TEAD4,HA,-121,46.0724233453642,Astro
TEAD1,HA,-120,45.8486621120038,Astro
TEAD1,HA,-114,47.6592473701477,Astro
TEAD4,HA,-114,47.2904447717438,Astro
TEAD1,HA,-108,50.0494652791513,Astro
TEAD4,HA,-97,47.2320722539686,Astro
TEAD4,HA,-89,46.7056583345436,Astro
TEAD1,HA,-44,50.0731326628471,Astro
TEAD4,HA,-43,49.8237105435654,Astro
TEAD1,HA,-16,53.1019444066638,Astro
TEAD1,HA,21,54.2678917841365,Astro
TEAD4,HA,26,48.3864265118401,Astro
TEAD4,HA,28,51.4775284550095,Astro
TEAD4,HA,31,49.4942713566859,Astro
TEAD1,HA,50,48.8264169179105,Astro
TEAD1,HA,53,50.2973090278123,Astro
TEAD1,HA,55,50.8466045068737,Astro
TEAD4,HA,55,51.0221305856449,Astro
TEAD1,HA,65,50.9368699869848,Astro
TEAD4,HA,72,51.6382245154537,Astro
TEAD4,HA,74,49.6582327485934,Astro
TEAD1,HA,77,49.9828624630573,Astro
TEAD4,HA,77,49.8048034910825,Astro
TEAD4,HA,79,52.6964257679344,Astro
TEAD1,HA,85,51.0393658278908,Astro
TEAD4,HA,98,48.2637705397087,Astro
TEAD1,HA,102,52.2979725314357,Astro
TEAD4,HA,108,49.8217226044501,Astro
TEAD1,HA,111,49.036324146324,Astro
TEAD1,HA,121,49.9983819564216,Astro
TEAD1,HA,127,48.8637889726615,Astro
TEAD4,HA,127,49.6702209419042,Astro
TEAD1,HA,135,50.3992333570591,Astro
TEAD4,HA,144,49.0129108468772,Astro
TEAD1,HA,148,47.8195884126698,Astro
TEAD4,HA,148,46.4753724821767,Astro
TEAD1,HA,197,49.3074741991996,Astro
TEAD4,HA,197,48.8320048197457,Astro
RELA,HA,-161,62.1022788476729,Astro
RELA,HA,-146,61.6030987233589,Astro
IRF1,HA,-192,327.1256302252,Astro
IRF1,HA,-155,344.65881756833,Astro
IRF1,HA,-132,361.872270926418,Astro
IRF1,HA,137,404.257712813101,Astro
IRF1,HA,-187,322.278818965528,Astro
IRF1,HA,-191,324.53716679496,Astro
IRF1,HA,-184,326.613911061159,Astro
IRF1,HA,-188,323.226375304432,Astro
IRF1,HA,-117,364.798875265913,Astro
IRF1,HA,-121,361.096848458621,Astro
IRF1,HA,-13,147.208607332213,Astro
IRF1,HA,20,378.581814827377,Astro
IRF1,HA,181,378.152145463904,Astro
IRF1,HA,-127,362.196792491995,Astro
IRF1,HA,-122,367.837778272264,Astro
IRF1,HA,-58,384.557745497985,Astro
IRF1,HA,-49,411.319735471224,Astro
IRF1,HA,-148,366.113043251489,Astro
IRF1,HA,-157,329.678353076441,Astro
IRF1,HA,-159,331.745140399936,Astro
IRF1,HA,-163,311.00746731286,Astro
IRF1,HA,-133,364.334078432766,Astro
IRF1,HA,-140,358.514651294978,Astro
IRF1,HA,-144,350.101761776496,Astro
IRF1,HA,-101,342.291747999256,Astro
IRF1,HA,22,411.335291644422,Astro
IRF1,HA,21,397.773519870614,Astro
IRF1,HA,9,122.967912217968,Astro
IRF1,HA,26,428.585207978004,Astro
IRF1,HA,61,398.021597469048,Astro
IRF1,HA,45,435.344390617972,Astro
IRF1,HA,119,399.416227737709,Astro
IRF1,HA,140,401.902353916349,Astro
IRF1,HA,200,399.582799575958,Astro
IRF1,HA,198,398.978142022605,Astro
IRF1,HA,-186,322.317054071413,Astro
RELA,HA,-119,66.9495187262719,Astro
RELA,HA,-95,67.5644832774568,Astro
RELA,HA,25,72.213116472185,Astro
RELA,HA,64,66.9184394647907,Astro
RELA,HA,105,64.1641766021928,Astro
IRF1,HA,-52,402.351332974281,Astro
IRF1,HA,162,372.71553834303,Astro
IRF1,HA,-64,374.917943412589,Astro
IRF1,HA,-33,421.556571301253,Astro
IRF1,HA,-31,420.548599272374,Astro
IRF1,HA,-166,318.525661972062,Astro
IRF1,HA,74,380.990270196814,Astro
RELA,HA,-182,60.3788486964555,Astro
RELA,HA,-127,67.1550780942492,Astro
RELA,HA,-118,64.9155686326221,Astro
RELA,HA,-100,65.9072859854255,Astro
NFKB1,HA,146,95.6500064549435,Astro
IRF1,HA,-48,417.491394699676,Astro
STAT3,HA,-86,100.346418959261,Astro
STAT3,HA,-85,101.372689299853,Astro
STAT3,HA,-28,109.523435982235,Astro
STAT3,HA,18,113.963808937315,Astro
STAT3,HA,94,100.703353322459,Astro
STAT3,HA,142,98.7813911667561,Astro
RELA,HA,121,70.4497243582753,Astro
TEAD4,HA,-181,45.3873585609106,Astro
TEAD4,HA,-180,45.1658235406548,Astro
TEAD4,HA,-176,45.0727827010849,Astro
TEAD4,HA,-168,44.8477182761671,Astro
TEAD4,HA,-161,43.3293182222531,Astro
TEAD4,HA,-158,46.7095904640757,Astro
TEAD4,HA,-143,45.5364888064733,Astro
TEAD4,HA,-136,46.1762317510901,Astro
TEAD4,HA,-130,44.9757114920863,Astro
TEAD4,HA,-127,45.7918515259881,Astro
TEAD4,HA,-117,46.0410052633198,Astro
TEAD4,HA,-80,48.5129144113078,Astro
TEAD4,HA,-60,47.965456993009,Astro
TEAD4,HA,-41,47.0656061723192,Astro
TEAD4,HA,-28,49.1925993811223,Astro
TEAD4,HA,-18,52.2019205217181,Astro
TEAD4,HA,-10,35.7817285989745,Astro
TEAD4,HA,10,46.3706463670677,Astro
CEBPB,HA,-58,12.4206895226565,Astro
CEBPB,HA,-8,33.6853642624761,Astro
CEBPB,HA,60,12.7798076940156,Astro
CEBPB,HA,93,11.8159704073821,Astro
STAT3,HA,121,104.249449436194,Astro
CEBPB,HA,178,12.2819309285262,Astro
IRF1,HA,-68,361.770223029321,Astro
RELA,HA,-148,61.9883394139473,Astro
IRF1,HA,-196,335.109734722964,Astro
IRF1,HA,-88,358.662292734724,Astro
IRF1,HA,-46,433.786605651416,Astro
IRF1,HA,-43,436.230521789264,Astro
STAT3,HA,-10,128.485142211266,Astro
IRF1,HA,155,386.712254037362,Astro
RELA,HA,-155,61.4358906239889,Astro
TEAD4,HA,141,49.4893038244971,Astro
TEAD4,HA,150,47.6448239115067,Astro
RELA,HA,-170,60.620265115334,Astro
STAT3,HA,-134,94.6011163260108,Astro
STAT3,HA,-172,92.4034855508873,Astro
STAT3,HA,27,108.005044911636,Astro
STAT3,HA,123,103.130066959012,Astro
STAT3,HA,41,106.977621671505,Astro
TEAD1,HA,-161,46.1809210115804,Astro
TEAD1,HA,-158,47.9357023290438,Astro
TEAD1,HA,-127,49.2064490271542,Astro
TEAD1,HA,-94,50.0097723882924,Astro
TEAD1,HA,-90,49.3398516159886,Astro
TEAD1,HA,-61,50.4349543303489,Astro
TEAD1,HA,-29,50.9750741884014,Astro
TEAD1,HA,-15,58.3471995280385,Astro
TEAD1,HA,-14,50.4418208860813,Astro
TEAD1,HA,-9,39.018300782607,Astro
TEAD1,HA,6,58.5330126822315,Astro
TEAD1,HA,51,50.2812431502677,Astro
TEAD1,HA,160,50.0579150546013,Astro
CEBPB,HA,-172,10.3746380633598,Astro
CEBPB,HA,-142,10.703263713688,Astro
CEBPB,HA,-64,13.1782543533411,Astro
CEBPB,HA,-27,13.0127717244815,Astro
CEBPB,HA,9,13.9710800933296,Astro
CEBPB,HA,26,14.530154066886,Astro
CEBPB,HA,30,13.8049192842789,Astro
CEBPB,HA,50,12.1714525206275,Astro
CEBPB,HA,105,11.203564470839,Astro
CEBPB,HA,123,12.9845562761897,Astro
CEBPB,HA,131,11.9306813007656,Astro
CEBPB,HA,132,11.742813564896,Astro
CEBPB,HA,165,11.0413658843481,Astro
CEBPB,HA,186,10.9203817016024,Astro
STAT3,HA,164,96.1389783474723,Astro
IRF1,HA,-128,365.239733176869,Astro
STAT3,HA,-165,87.4779054186339,Astro
STAT3,HA,-139,92.6119550301817,Astro
STAT3,HA,62,104.124941445703,Astro
STAT3,HA,98,101.086812129233,Astro
CEBPB,HA,-194,10.7499181504637,Astro
CEBPB,HA,-190,10.7193413993734,Astro
CEBPB,HA,-168,11.0379411527582,Astro
CEBPB,HA,-146,10.4471572413417,Astro
CEBPB,HA,-134,11.5749470765416,Astro
CEBPB,HA,-124,10.0403081592767,Astro
CEBPB,HA,-115,10.3093060633019,Astro
CEBPB,HA,-90,12.8872799157403,Astro
CEBPB,HA,-73,12.4675001861192,Astro
CEBPB,HA,-55,11.954194026606,Astro
CEBPB,HA,-53,11.1176711368662,Astro
CEBPB,HA,-52,12.0430674095329,Astro
CEBPB,HA,-32,13.1546244635735,Astro
CEBPB,HA,-25,12.5266315302305,Astro
CEBPB,HA,22,14.0206925884706,Astro
CEBPB,HA,40,11.8816586863692,Astro
CEBPB,HA,56,12.4574364477418,Astro
CEBPB,HA,75,13.3682418223358,Astro
CEBPB,HA,101,12.0065321463749,Astro
CEBPB,HA,129,12.7200815313906,Astro
CEBPB,HA,155,11.1742965730018,Astro
IRF1,HA,10,176.969698882293,Astro
NFKB1,HA,-87,83.7085147612419,Astro
NFKB1,HA,79,99.1766189475257,Astro
TEAD4,HA,-183,43.9806003250268,Astro
TEAD1,HA,-184,44.9126079263945,Astro
TEAD4,HA,-177,42.9780487054396,Astro
TEAD1,HA,-178,43.9331567839906,Astro
TEAD1,HA,-144,46.0408087075561,Astro
IRF1,HA,3,52.4576772538577,Astro
TEAD1,HA,-34,51.1145624524105,Astro
TEAD4,HA,75,51.3997493347108,Astro
TEAD1,HA,138,51.4214907644023,Astro
TEAD4,HA,146,48.057446372322,Astro
NFKB1,HA,-20,79.5812967868747,Astro
TEAD1,HA,76,50.2957277177846,Astro
TEAD4,HA,84,50.5285629666604,Astro
TEAD1,HA,83,52.0545394400753,Astro
TEAD1,HA,117,49.5810134705687,Astro
TEAD1,HA,131,50.9370599963917,Astro
STAT3,HA,-162,91.1081049526311,Astro
STAT3,HA,-92,97.0984235360715,Astro
STAT3,HA,-90,99.0131408043882,Astro
STAT3,HA,-7,83.4079510628628,Astro
NFKB1,HA,31,78.3140539904747,Astro
TEAD4,HA,-139,46.6239448837033,Astro
TEAD4,HA,-9,34.525772583083,Astro
TEAD1,HA,-10,38.3380731812857,Astro
TEAD4,HA,0,18.1580160321056,Astro
TEAD1,HA,-1,29.6405652263687,Astro
TEAD4,HA,24,48.2249486866457,Astro
TEAD1,HA,23,53.0904448901979,Astro
TEAD4,HA,158,47.7663701815769,Astro
RELA,HA,-185,61.1302368842483,Astro
RELA,HA,-174,62.1761516188667,Astro
RELA,HA,-106,63.1262832338878,Astro
RELA,HA,-25,70.5302096554613,Astro
RELA,HA,-13,86.9762063114257,Astro
RELA,HA,-3,23.95887621886,Astro
RELA,HA,3,46.3996165803165,Astro
NFKB1,HA,-163,84.231692114169,Astro
RELA,HA,14,78.8987987605605,Astro
NFKB1,HA,-141,85.1846951602166,Astro
NFKB1,HA,-121,86.9102366092115,Astro
RELA,HA,113,67.5546259648443,Astro
NFKB1,HA,104,86.134619624841,Astro
NFKB1,HA,200,84.1613272629366,Astro
RELA,HA,-33,69.295141712041,Astro
RELA,HA,146,66.8079739080198,Astro
NFKB1,HA,-119,85.7737090562948,Astro
NFKB1,HA,-92,82.3710482129919,Astro
NFKB1,HA,-66,85.826250947693,Astro
NFKB1,HA,-14,90.6792560218464,Astro
NFKB1,HA,56,84.9037630632376,Astro
STAT3,HA,19,113.484544781294,Astro
STAT3,HA,-128,92.4375701082623,Astro
STAT3,HA,-75,101.4204411435,Astro
STAT3,HA,-71,101.757235368312,Astro
TEAD1,HA,-182,47.3009454297998,Astro
TEAD1,HA,-72,48.9203830810918,Astro
TEAD1,HA,-52,49.0831328108037,Astro
TEAD1,HA,-26,48.5760635608548,Astro
TEAD1,HA,119,51.5829740909887,Astro
RELA,HA,-135,64.5660587581449,Astro
RELA,HA,-150,61.9139486323028,Astro
RELA,HA,104,66.1646451912593,Astro
RELA,HA,59,71.2260122472153,Astro
STAT3,HA,-145,91.7295031604028,Astro
STAT3,HA,73,105.824860419128,Astro
IRF1,HA,0,90.901181134694,Astro
NFKB1,HA,-116,85.0582995026024,Astro
NFKB1,HA,72,91.3001322248632,Astro
RELA,HA,120,70.9268052787255,Astro
NFKB1,HA,156,90.4608073057093,Astro
TEAD1,HA,-185,43.9709274799398,Astro
TEAD4,HA,-182,43.1377095140738,Astro
TEAD4,HA,-153,47.5000665007348,Astro
TEAD1,HA,-128,47.3445009942574,Astro
TEAD1,HA,-98,51.8254837076365,Astro
TEAD4,HA,-38,46.6223057051079,Astro
TEAD1,HA,91,51.2924100006906,Astro
TEAD1,HA,-155,47.2855234036601,Astro
TEAD4,HA,-155,45.1410894278174,Astro
TEAD1,HA,-112,45.6499699626226,Astro
TEAD4,HA,-112,45.7243007255764,Astro
TEAD1,HA,47,51.7674616928741,Astro
TEAD4,HA,47,49.9070925280302,Astro
TEAD1,HA,60,49.8274509103427,Astro
TEAD4,HA,87,48.9291965760474,Astro
TEAD1,HA,106,52.2892280176884,Astro
TEAD4,HA,168,48.7481081811023,Astro
STAT3,HA,-200,83.1809188346885,Astro
RELA,HA,-147,64.5689420377116,Astro
TEAD1,HA,-194,46.2764351874778,Astro
TEAD1,HA,-181,46.5264838885519,Astro
TEAD1,HA,-176,45.1632749781238,Astro
TEAD4,HA,-167,46.4658289621872,Astro
TEAD1,HA,-168,46.3292434297288,Astro
TEAD1,HA,-162,46.1724183353979,Astro
TEAD4,HA,-154,44.8588745676014,Astro
TEAD4,HA,-135,43.3679485503028,Astro
TEAD1,HA,-136,47.0921910861158,Astro
TEAD1,HA,-81,48.1578814297649,Astro
TEAD4,HA,36,48.1938768496188,Astro
TEAD1,HA,35,51.6813560994811,Astro
TEAD1,HA,46,50.4110948040306,Astro
TEAD1,HA,173,49.284678125063,Astro
TEAD4,HA,-188,46.7327134926689,Astro
TEAD4,HA,-179,45.4749371178615,Astro
TEAD1,HA,-180,45.3500976192998,Astro
TEAD4,HA,-178,43.2264767492898,Astro
TEAD1,HA,-179,45.8119144013187,Astro
TEAD1,HA,-156,46.957806693814,Astro
TEAD4,HA,-126,48.5563429576463,Astro
TEAD4,HA,-115,47.1582494504581,Astro
TEAD1,HA,-116,48.4301317320007,Astro
TEAD1,HA,-111,49.6728603549792,Astro
TEAD4,HA,-81,46.5397644152116,Astro
TEAD1,HA,-82,49.8153775736927,Astro
TEAD1,HA,-66,50.2962402008775,Astro
TEAD4,HA,-57,48.1484244038517,Astro
TEAD1,HA,-24,53.8071007097525,Astro
TEAD1,HA,-19,49.8442281864578,Astro
TEAD4,HA,6,49.2016313108539,Astro
TEAD1,HA,5,16.0226294090594,Astro
TEAD4,HA,8,34.5603772659933,Astro
TEAD1,HA,9,49.8996960784104,Astro
TEAD1,HA,10,33.3475052453157,Astro
TEAD1,HA,12,48.1446258830193,Astro
TEAD4,HA,39,46.7033189124201,Astro
TEAD1,HA,38,48.8124502198272,Astro
TEAD4,HA,49,47.6332935274635,Astro
TEAD1,HA,48,49.640358373,Astro
TEAD4,HA,54,46.7986173614087,Astro
TEAD1,HA,84,53.7520882680865,Astro
TEAD1,HA,86,50.0859203355151,Astro
TEAD1,HA,90,50.5624180201537,Astro
TEAD4,HA,97,48.4404943003311,Astro
TEAD1,HA,96,52.0411610174271,Astro
TEAD4,HA,100,49.8187219886499,Astro
TEAD4,HA,105,50.2671683336335,Astro
TEAD1,HA,107,50.8245458214759,Astro
TEAD4,HA,115,49.4498173021407,Astro
TEAD1,HA,114,50.1688704139241,Astro
TEAD4,HA,117,48.6151099818627,Astro
TEAD1,HA,116,52.0512943653154,Astro
TEAD4,HA,136,49.5057458347254,Astro
TEAD1,HA,154,52.0697956291487,Astro
TEAD1,HA,158,51.2891470138208,Astro
STAT3,HA,53,108.461170373296,Astro
TEAD1,HA,-166,44.5890347139355,Astro
TEAD1,HA,-100,50.9574636289844,Astro
TEAD1,HA,-86,50.8830038929352,Astro
TEAD1,HA,-70,48.584739668028,Astro
TEAD1,HA,-63,50.9196084290059,Astro
TEAD1,HA,-37,51.5034936364644,Astro
TEAD1,HA,-12,30.5941329439782,Astro
TEAD1,HA,-11,48.832962082901,Astro
TEAD1,HA,34,50.219410713373,Astro
TEAD1,HA,39,47.655051202917,Astro
TEAD1,HA,66,51.9019094191996,Astro
STAT3,HA,-170,91.3307738012234,Astro
TEAD1,HA,125,51.7327876287877,Astro
STAT3,HA,-152,90.4493358734731,Astro
TEAD1,HA,137,51.4191083478158,Astro
TEAD1,HA,147,49.7819014957919,Astro
TEAD1,HA,170,51.4050666713969,Astro
TEAD1,HA,195,48.6778153695295,Astro
STAT3,HA,-36,107.514475235237,Astro
NFKB1,HA,151,93.3189393822552,Astro
STAT3,HA,33,108.470866572664,Astro
NFKB1,HA,-13,73.6264974131562,Astro
STAT3,HA,-187,90.4893055576052,Astro
STAT3,HA,-70,99.686785731981,Astro
STAT3,HA,4,33.3108864982334,Astro
STAT3,HA,116,102.486434658804,Astro
TEAD1,HA,-191,45.6233935053983,Astro
TEAD1,HA,-190,44.1912717468694,Astro
TEAD1,HA,-163,44.4355218535809,Astro
TEAD1,HA,-143,46.4020989322674,Astro
TEAD1,HA,-126,50.0479734386983,Astro
TEAD1,HA,-115,48.5367259923476,Astro
TEAD1,HA,-76,51.1476813736044,Astro
TEAD1,HA,-65,49.421494279097,Astro
TEAD1,HA,-60,46.9778973278547,Astro
TEAD1,HA,-49,49.275625144403,Astro
TEAD1,HA,-47,50.1435396665791,Astro
TEAD1,HA,-42,50.5907243572741,Astro
TEAD1,HA,8,35.2677852543399,Astro
TEAD1,HA,80,52.761655353175,Astro
TEAD1,HA,100,53.7101357275108,Astro
TEAD1,HA,105,53.9090349707822,Astro
TEAD1,HA,129,49.5785257287225,Astro
TEAD1,HA,136,51.8700347717365,Astro
TEAD1,HA,162,48.3328925507073,Astro
TEAD1,HA,163,49.4209345601014,Astro
TEAD1,HA,167,49.92894803951,Astro
TEAD1,HA,169,49.4455456517727,Astro
STAT3,HA,-116,97.1582327769519,Astro
STAT3,HA,1,49.1685389216073,Astro
TEAD1,HA,-169,47.1018644949888,Astro
STAT3,HA,-159,90.3977943643578,Astro
TEAD1,HA,-159,48.1255718806585,Astro
TEAD1,HA,-95,51.7244827426696,Astro
TEAD1,HA,-51,48.17649711673,Astro
TEAD1,HA,-39,51.2548398737293,Astro
TEAD1,HA,56,51.8023987616248,Astro
TEAD1,HA,92,51.2287258218724,Astro
TEAD1,HA,141,48.896801232485,Astro
TEAD1,HA,151,47.7089637051035,Astro
TEAD1,HA,178,49.0913940328674,Astro
TEAD1,HA,186,49.7009401516456,Astro
NFKB1,HA,-61,88.0785345745375,Astro
NFKB1,HA,-15,71.2674513988023,Astro
CEBPB,HA,-181,10.2669436058446,Astro
CEBPB,HA,-176,11.3036889899258,Astro
CEBPB,HA,-170,10.6191367595236,Astro
CEBPB,HA,-161,10.1762449408282,Astro
CEBPB,HA,-155,10.9046193095673,Astro
CEBPB,HA,-148,9.45094781330469,Astro
CEBPB,HA,-144,9.82486243602641,Astro
CEBPB,HA,-130,10.9489611769276,Astro
CEBPB,HA,-128,10.8966356565235,Astro
CEBPB,HA,-125,10.0096413528564,Astro
CEBPB,HA,-122,10.5620002175847,Astro
CEBPB,HA,-113,10.7558117090929,Astro
CEBPB,HA,-110,10.9677440969909,Astro
CEBPB,HA,-108,10.322556015126,Astro
CEBPB,HA,-107,11.3684528907435,Astro
CEBPB,HA,-91,11.0676878199503,Astro
CEBPB,HA,-83,12.2626840532893,Astro
CEBPB,HA,-78,11.8456668273993,Astro
CEBPB,HA,-76,12.3751891787039,Astro
CEBPB,HA,-67,10.9637974351304,Astro
CEBPB,HA,-66,13.0450181258157,Astro
CEBPB,HA,-40,11.9377338003134,Astro
CEBPB,HA,-30,11.2829431057629,Astro
CEBPB,HA,-3,33.449133450528,Astro
CEBPB,HA,5,10.3270355651099,Astro
CEBPB,HA,18,14.8580350652092,Astro
CEBPB,HA,28,13.2989152140902,Astro
CEBPB,HA,52,13.4885926943252,Astro
CEBPB,HA,88,11.8922561658963,Astro
CEBPB,HA,92,11.9597227809182,Astro
CEBPB,HA,117,11.7561663980152,Astro
CEBPB,HA,142,10.6669178092092,Astro
CEBPB,HA,156,10.8765006030823,Astro
CEBPB,HA,172,11.2671368174729,Astro
CEBPB,HA,187,9.90655745926912,Astro
CEBPB,HA,191,12.4871809687125,Astro
CEBPB,HA,192,10.6096480556942,Astro
TEAD1,HA,-177,47.0856055110559,Astro
TEAD4,HA,-157,46.9087177383199,Astro
TEAD4,HA,-141,46.1146262770573,Astro
TEAD1,HA,-142,45.7558501201104,Astro
TEAD4,HA,-75,48.6970716994936,Astro
TEAD4,HA,-45,46.8498672309225,Astro
TEAD4,HA,-36,48.7534732287389,Astro
TEAD1,HA,-27,49.8151738461608,Astro
TEAD4,HA,-14,54.3206256974325,Astro
TEAD4,HA,9,34.9228381646641,Astro
TEAD4,HA,14,52.9882727103678,Astro
TEAD4,HA,51,49.1650467722819,Astro
TEAD1,HA,62,49.1394476605337,Astro
TEAD4,HA,89,50.077322343486,Astro
TEAD4,HA,114,48.9017080762698,Astro
TEAD4,HA,125,50.5661470109484,Astro
TEAD1,HA,124,52.4028305715757,Astro
STAT3,HA,-66,103.332480865167,Astro
TEAD1,HA,109,50.2199686019392,Astro
TEAD1,HA,171,51.5423958678184,Astro
TEAD1,HA,-106,50.3292973787416,Astro
TEAD4,HA,-105,47.1298829730803,Astro
TEAD4,HA,-100,50.4595225396063,Astro
TEAD1,HA,-67,48.7681871014475,Astro
TEAD4,HA,34,49.9117932120592,Astro
TEAD4,HA,86,48.6563416212588,Astro
TEAD4,HA,162,48.0936692624503,Astro
TEAD1,HA,177,51.6349894240904,Astro
TEAD1,HA,193,49.4724998523488,Astro
TEAD4,HA,193,48.305293648849,Astro
TEAD1,HA,-195,45.0340113119105,Astro
TEAD4,HA,-190,41.0487201381314,Astro
TEAD4,HA,-129,48.6117447396863,Astro
TEAD4,HA,-99,46.2242324427292,Astro
TEAD4,HA,-66,47.5976740921463,Astro
TEAD4,HA,-49,49.2479028181732,Astro
TEAD4,HA,-19,47.6629547747176,Astro
TEAD1,HA,44,51.074763561401,Astro
TEAD1,HA,52,51.0054200094081,Astro
TEAD4,HA,52,49.5259403508823,Astro
TEAD1,HA,54,53.6092060754441,Astro
TEAD4,HA,167,50.5131614047926,Astro
TEAD4,HA,172,46.053142904718,Astro
TEAD1,HA,-139,49.4003007437872,Astro
TEAD1,HA,-138,46.3330270595976,Astro
TEAD1,HA,-130,46.6210024506937,Astro
TEAD4,HA,-149,47.1654003784448,Astro
TEAD1,HA,-150,45.2724921228851,Astro
TEAD4,HA,-138,45.9094412411028,Astro
TEAD1,HA,-75,50.4389664288788,Astro
TEAD4,HA,-125,46.5478793126239,Astro
TEAD4,HA,-111,45.8727949710484,Astro
TEAD1,HA,-50,49.6581367969628,Astro
TEAD4,HA,-94,48.700094325556,Astro
TEAD1,HA,-80,47.1721760755824,Astro
TEAD4,HA,-171,43.4347986084171,Astro
TEAD1,HA,15,52.138938009253,Astro
TEAD1,HA,36,50.4657930978567,Astro
TEAD4,HA,-15,52.0619462635399,Astro
TEAD4,HA,-8,29.3473955946138,Astro
TEAD4,HA,5,37.4054608054117,Astro
TEAD1,HA,4,39.8641376711286,Astro
TEAD4,HA,-74,48.917498675683,Astro
TEAD4,HA,56,49.5348368083249,Astro
TEAD4,HA,57,51.5361759901731,Astro
TEAD4,HA,69,51.0553209707726,Astro
TEAD4,HA,-48,50.1576015351419,Astro
TEAD4,HA,-32,48.0050534486251,Astro
TEAD4,HA,103,51.9686225541221,Astro
TEAD4,HA,110,49.2041855084461,Astro
TEAD4,HA,-6,36.7763402307713,Astro
TEAD4,HA,137,51.1762516210114,Astro
TEAD4,HA,176,47.8049702123332,Astro
TEAD4,HA,188,49.2328759589643,Astro
TEAD1,HA,187,50.3272191535591,Astro
STAT3,HA,-83,99.3414034033621,Astro
TEAD4,HA,192,50.1935057532555,Astro
TEAD4,HA,170,50.3931713769846,Astro
TEAD1,HA,-173,46.3484165455476,Astro
CEBPB,HA,-149,10.0302423099752,Astro
CEBPB,HA,-101,11.5521328567259,Astro
CEBPB,HA,-41,12.15186458337,Astro
CEBPB,HA,-22,12.6647980517711,Astro
CEBPB,HA,-13,9.82799696528103,Astro
CEBPB,HA,-6,9.97081538210326,Astro
CEBPB,HA,-1,8.68246396008572,Astro
