"tf","celltype","contrast","dz","p","padj"
"GATA2","Oligo","HAvYA",-0.0428777180999078,0.774221818119446,0.998263694715803
"HIF1A","Oligo","HAvYA",-0.023702621662813,0.859405950207033,0.998263694715803
"MYC","Oligo","HAvYA",0.00128781625845126,0.991879939236112,0.998263694715803
"MYB","Oligo","HAvYA",-0.0100923075284783,0.945406876386862,0.998263694715803
"MYCN","Oligo","HAvYA",0.00890393879498502,0.935529948855743,0.998263694715803
"NEUROD1","Oligo","HAvYA",-0.157898979477172,0.45277731729765,0.998263694715803
"NFIC","Oligo","HAvYA",0.202976103078258,0.485564549679235,0.998263694715803
"NFYA","Oligo","HAvYA",-0.0691721729715586,0.596931067494817,0.998263694715803
"NR1H4","Oligo","HAvYA",0.0245037764243598,0.873831077151611,0.998263694715803
"NR2F2","Oligo","HAvYA",-0.024493763721678,0.890295970742089,0.998263694715803
"PAX5","Oligo","HAvYA",-0.0665656308512577,0.562047966571544,0.998263694715803
"PBX3","Oligo","HAvYA",-0.082886695132946,0.626450168565005,0.998263694715803
"POU5F1","Oligo","HAvYA",0.0690839065520858,0.767766343954017,0.998263694715803
"RBPJ","Oligo","HAvYA",-0.0224789571507744,0.93546950973009,0.998263694715803
"RELB","Oligo","HAvYA",0.0470651550251547,0.804698218534852,0.998263694715803
"SIX1","Oligo","HAvYA",0.043858535484255,0.844860657983793,0.998263694715803
"SIX2","Oligo","HAvYA",0.0353963661527489,0.880722030385063,0.998263694715803
"SOX10","Oligo","HAvYA",-0.0375276010354896,0.789445755853184,0.998263694715803
"SOX13","Oligo","HAvYA",-0.11702218119172,0.348711882140882,0.998263694715803
"TEAD2","Oligo","HAvYA",-0.0254368091952738,0.916556056358718,0.998263694715803
"TFDP1","Oligo","HAvYA",-0.0338752413026154,0.877834726101073,0.998263694715803
"ZBTB7A","Oligo","HAvYA",-0.186549871474947,0.342787155970629,0.998263694715803
"ZEB1","Oligo","HAvYA",-0.137068995752482,0.540010908861196,0.998263694715803
"ZNF24","Oligo","HAvYA",-0.0228777550796174,0.920401819789777,0.998263694715803
"ZNF384","Oligo","HAvYA",0.103486185708,0.695501916784699,0.998263694715803
"ZNF282","Oligo","HAvYA",0.00630641687250044,0.976498284314344,0.998263694715803
"ZSCAN4","Oligo","HAvYA",0.0364170987344006,0.888491062112853,0.998263694715803
"GATA3","Oligo","HAvYA",-0.0334969686298228,0.769464293273628,0.998263694715803
"FOS::JUN","Oligo","HAvYA",0.137271715559248,0.567266479061707,0.998263694715803
"FOS::JUN(var.2)","Oligo","HAvYA",-0.0667720223877124,0.536101319189371,0.998263694715803
"FOSB::JUN","Oligo","HAvYA",-0.0708964995971052,0.432984433491086,0.998263694715803
"FOSL1::JUN","Oligo","HAvYA",0.13334713900211,0.60865221042857,0.998263694715803
"FOSL1::JUN(var.2)","Oligo","HAvYA",-0.0481281032486264,0.625698126416517,0.998263694715803
"FOSL2::JUN","Oligo","HAvYA",0.137661873258246,0.570590301212412,0.998263694715803
"FOSL2::JUN(var.2)","Oligo","HAvYA",-0.0854646657381045,0.409036083178723,0.998263694715803
"JUN::JUNB","Oligo","HAvYA",0.0735779931026825,0.720788011583422,0.998263694715803
"JUN::JUNB(var.2)","Oligo","HAvYA",-0.0886813798401323,0.391637044129767,0.998263694715803
"FOS::JUNB","Oligo","HAvYA",0.151692245269781,0.49751564345872,0.998263694715803
"FOSB::JUNB","Oligo","HAvYA",0.14665195113341,0.524457642598533,0.998263694715803
"FOSB::JUNB(var.2)","Oligo","HAvYA",-0.0566485643135343,0.563937634645595,0.998263694715803
"FOSL1::JUNB","Oligo","HAvYA",0.130424475975214,0.586655392509043,0.998263694715803
"FOSL2::JUNB","Oligo","HAvYA",0.141680503926782,0.54462430049861,0.998263694715803
"FOSL2::JUNB(var.2)","Oligo","HAvYA",-0.0386366447377571,0.721947913932445,0.998263694715803
"FOS::JUND","Oligo","HAvYA",0.129361040703769,0.613896977208042,0.998263694715803
"FOSL1::JUND","Oligo","HAvYA",0.12992137648009,0.600287563456666,0.998263694715803
"FOSL1::JUND(var.2)","Oligo","HAvYA",-0.0682386726810308,0.592317519279516,0.998263694715803
"FOSL2::JUND","Oligo","HAvYA",0.146823492689744,0.512982699404763,0.998263694715803
"FOSL2::JUND(var.2)","Oligo","HAvYA",-0.0837585269662633,0.459918159975797,0.998263694715803
"NR1H4::RXRA","Oligo","HAvYA",0.0286936053646311,0.833434327600808,0.998263694715803
"NR4A2::RXRA","Oligo","HAvYA",-0.0150063738761059,0.899902889568257,0.998263694715803
"PPARA::RXRA","Oligo","HAvYA",0.00329227514582009,0.986464587958895,0.998263694715803
"RARA::RXRG","Oligo","HAvYA",-0.0724284998783223,0.708792178623773,0.998263694715803
"RORB","Oligo","HAvYA",0.116997206128108,0.598524015499995,0.998263694715803
"RORC","Oligo","HAvYA",0.14012149374878,0.569666990446419,0.998263694715803
"SOX15","Oligo","HAvYA",-0.0272199266062126,0.784544581150283,0.998263694715803
"TFE3","Oligo","HAvYA",0.190796785762572,0.111731883062819,0.998263694715803
"VDR","Oligo","HAvYA",-0.044137428835763,0.747483020812483,0.998263694715803
"IRF3","Oligo","HAvYA",0.198342778811772,0.580625287743563,0.998263694715803
"IRF4","Oligo","HAvYA",0.179757937528719,0.508287526170941,0.998263694715803
"IRF5","Oligo","HAvYA",0.0862814808028129,0.669101981173213,0.998263694715803
"TCF7L1","Oligo","HAvYA",0.0863072531492365,0.740533045470889,0.998263694715803
"ARGFX","Oligo","HAvYA",0.103424344214645,0.657375640076357,0.998263694715803
"ARNT2","Oligo","HAvYA",0.103617083513043,0.296915739742839,0.998263694715803
"ATF6","Oligo","HAvYA",-0.0428340811593513,0.741407889448555,0.998263694715803
"ATOH1(var.2)","Oligo","HAvYA",-0.106429850596067,0.561260924483751,0.998263694715803
"ATOH7","Oligo","HAvYA",-0.0363898848030234,0.791489101965548,0.998263694715803
"BACH2","Oligo","HAvYA",0.129557375427565,0.483369362788411,0.998263694715803
"BACH2(var.2)","Oligo","HAvYA",-0.0781745743380132,0.435963195162787,0.998263694715803
"BARX2","Oligo","HAvYA",-0.00410425997043118,0.985115029764715,0.998263694715803
"BHLHA15(var.2)","Oligo","HAvYA",-0.101507690966057,0.564813995682257,0.998263694715803
"CDX4","Oligo","HAvYA",0.0448572495465004,0.834000988486157,0.998263694715803
"CREB3L4","Oligo","HAvYA",-0.00523100057796488,0.963539759755328,0.998263694715803
"CREB3L4(var.2)","Oligo","HAvYA",-0.0496930266443451,0.641093739783753,0.998263694715803
"DLX5","Oligo","HAvYA",0.0879951375759078,0.677434945928593,0.998263694715803
"DMRTA2","Oligo","HAvYA",0.00468158533743857,0.977325897124845,0.998263694715803
"DMRTC2","Oligo","HAvYA",-0.00603093203049013,0.967462270837737,0.998263694715803
"DPRX","Oligo","HAvYA",-0.0598913896714232,0.697954686317163,0.998263694715803
"DRGX","Oligo","HAvYA",0.09834117719681,0.638038214603957,0.998263694715803
"ELF2","Oligo","HAvYA",-0.192510843567766,0.0636330658816389,0.998263694715803
"ETS2","Oligo","HAvYA",-0.185784594228662,0.067939197716762,0.998263694715803
"FERD3L","Oligo","HAvYA",-0.0180499785320641,0.905805193033429,0.998263694715803
"FOXE1","Oligo","HAvYA",0.0682349772483338,0.751103725245505,0.998263694715803
"FOXN3","Oligo","HAvYA",0.116252712427381,0.418526233458222,0.998263694715803
"GLI3","Oligo","HAvYA",-0.0864202253317211,0.66888849278564,0.998263694715803
"HES6","Oligo","HAvYA",0.00658892567441238,0.951008122885234,0.998263694715803
"HNF4A(var.2)","Oligo","HAvYA",-0.0124787498111487,0.942617138862415,0.998263694715803
"HOXA1","Oligo","HAvYA",0.033258709175314,0.839905042653093,0.998263694715803
"HOXA4","Oligo","HAvYA",0.0325753507613996,0.839508727652995,0.998263694715803
"HOXA6","Oligo","HAvYA",0.0670760472811719,0.736611300279419,0.998263694715803
"HOXA7","Oligo","HAvYA",0.0143665266485026,0.904166295873229,0.998263694715803
"HOXB4","Oligo","HAvYA",0.0343498299286074,0.859098253926715,0.998263694715803
"HOXB6","Oligo","HAvYA",0.109781651089222,0.596740922300288,0.998263694715803
"HOXB7","Oligo","HAvYA",0.0800405354514276,0.720028195835117,0.998263694715803
"HOXB8","Oligo","HAvYA",0.0399201046406904,0.754291672127843,0.998263694715803
"HOXB9","Oligo","HAvYA",0.000623570674679497,0.996686658863171,0.998263694715803
"HOXC4","Oligo","HAvYA",0.00887964663204788,0.956372581707556,0.998263694715803
"HOXC8","Oligo","HAvYA",0.0421591631821101,0.803923655988848,0.998263694715803
"HOXD10","Oligo","HAvYA",-0.0181219725233996,0.894473980978678,0.998263694715803
"HOXD4","Oligo","HAvYA",0.0336506225801142,0.839280499541714,0.998263694715803
"IKZF1","Oligo","HAvYA",0.196901616749787,0.576360600921024,0.998263694715803
"IRF6","Oligo","HAvYA",0.0907319594843944,0.496631945655373,0.998263694715803
"KLF10","Oligo","HAvYA",-0.0821866375469451,0.723463608218285,0.998263694715803
"KLF11","Oligo","HAvYA",-0.0602959921536858,0.789777602681082,0.998263694715803
"KLF15","Oligo","HAvYA",-0.0560498837652393,0.809573155218212,0.998263694715803
"KLF17","Oligo","HAvYA",0.0210466656072023,0.934218188693881,0.998263694715803
"KLF2","Oligo","HAvYA",-0.0982271971495721,0.6216654266048,0.998263694715803
"KLF3","Oligo","HAvYA",-0.161777164724191,0.418515047163501,0.998263694715803
"KLF6","Oligo","HAvYA",-0.163908112444389,0.441125238262445,0.998263694715803
"LHX1","Oligo","HAvYA",0.0714107577119164,0.676927613964278,0.998263694715803
"LHX5","Oligo","HAvYA",0.102347638234098,0.642472748666635,0.998263694715803
"MAF","Oligo","HAvYA",0.00910502572154231,0.961774815161608,0.998263694715803
"MAFA","Oligo","HAvYA",-0.0118025504094461,0.948810860822711,0.998263694715803
"MAZ","Oligo","HAvYA",0.0540583831050302,0.82192621508663,0.998263694715803
"MSANTD3","Oligo","HAvYA",-0.0737724247105139,0.735580421642885,0.998263694715803
"MSGN1","Oligo","HAvYA",0.0120728616998165,0.935775315626882,0.998263694715803
"NFATC4","Oligo","HAvYA",0.107232906128002,0.679866608533427,0.998263694715803
"NFIC(var.2)","Oligo","HAvYA",0.0714142526900917,0.744426069269308,0.998263694715803
"NFIX(var.2)","Oligo","HAvYA",0.109048450489102,0.609063001342656,0.998263694715803
"NHLH2","Oligo","HAvYA",-0.11281060069956,0.454564829351403,0.998263694715803
"NKX6-3","Oligo","HAvYA",-0.00481353445365063,0.982229984356326,0.998263694715803
"NR1D1","Oligo","HAvYA",-0.0552222595527924,0.617208794696381,0.998263694715803
"NR1D2","Oligo","HAvYA",-0.0125130612931408,0.92274227944711,0.998263694715803
"NR1I2","Oligo","HAvYA",-0.0451416991320169,0.765812201369782,0.998263694715803
"NR1I3","Oligo","HAvYA",0.110627208980126,0.581513959662996,0.998263694715803
"NR2C1","Oligo","HAvYA",-0.102546389936751,0.306408366738839,0.998263694715803
"NR2C2(var.2)","Oligo","HAvYA",-0.010282223101987,0.949320547298963,0.998263694715803
"NR2F1(var.2)","Oligo","HAvYA",-0.0354171919175852,0.823527132103438,0.998263694715803
"NR2F1(var.3)","Oligo","HAvYA",-0.0363111395660392,0.808309317114339,0.998263694715803
"NR2F6(var.3)","Oligo","HAvYA",-0.0523682637966773,0.72925437348455,0.998263694715803
"NR5A1","Oligo","HAvYA",-0.0484577771684158,0.791356819624565,0.998263694715803
"NR6A1","Oligo","HAvYA",-0.00322831310739946,0.985648251340316,0.998263694715803
"OSR1","Oligo","HAvYA",-0.0794636707945785,0.618867452485962,0.998263694715803
"OVOL1","Oligo","HAvYA",-0.0674916424664103,0.437153120275733,0.998263694715803
"OVOL2","Oligo","HAvYA",-0.0757655882440268,0.348701003151698,0.998263694715803
"PAX3(var.2)","Oligo","HAvYA",-0.0461852807438323,0.602372376106458,0.998263694715803
"PITX2","Oligo","HAvYA",-0.0239637233148308,0.85150421763355,0.998263694715803
"PLAGL2","Oligo","HAvYA",0.00490993601228262,0.98084354564111,0.998263694715803
"POU6F1(var.2)","Oligo","HAvYA",0.0656421691981581,0.78396479891579,0.998263694715803
"PPARD","Oligo","HAvYA",-0.0237109612388693,0.886432456003753,0.998263694715803
"RARB(var.3)","Oligo","HAvYA",-0.0480768118883282,0.684326308726702,0.998263694715803
"RARG(var.3)","Oligo","HAvYA",-0.0107649657128144,0.924548772036163,0.998263694715803
"RFX7","Oligo","HAvYA",-0.0377425902719338,0.839631762770627,0.998263694715803
"RXRB(var.2)","Oligo","HAvYA",-0.101591134590152,0.36595839209781,0.998263694715803
"RXRG(var.2)","Oligo","HAvYA",-0.0862986703389219,0.453664808675186,0.998263694715803
"SMAD5","Oligo","HAvYA",-0.023048717536102,0.831141368867456,0.998263694715803
"SNAI1","Oligo","HAvYA",-0.160403504542387,0.410993292004906,0.998263694715803
"SNAI3","Oligo","HAvYA",-0.148616190170084,0.385296100259729,0.998263694715803
"SOHLH2","Oligo","HAvYA",0.0137338433363623,0.875504629006358,0.998263694715803
"SOX12","Oligo","HAvYA",-0.0568299883459683,0.473134226303319,0.998263694715803
"SOX14","Oligo","HAvYA",-0.121389664690641,0.235058804227795,0.998263694715803
"SOX18","Oligo","HAvYA",-0.0919957506708906,0.309444725682916,0.998263694715803
"SP9","Oligo","HAvYA",-0.0491949282331783,0.823890750333007,0.998263694715803
"TBX18","Oligo","HAvYA",-0.118372697193125,0.594746591478589,0.998263694715803
"TBX3","Oligo","HAvYA",-0.0660688626603751,0.682682733304222,0.998263694715803
"TBX6","Oligo","HAvYA",-0.0930133912356737,0.503101155606748,0.998263694715803
"TCF21(var.2)","Oligo","HAvYA",-0.0302608452099687,0.807636385866449,0.998263694715803
"TFAP2E","Oligo","HAvYA",0.00854364650086636,0.970789348483146,0.998263694715803
"TFAP4(var.2)","Oligo","HAvYA",0.0085781231480519,0.944413453396771,0.998263694715803
"TGIF2LX","Oligo","HAvYA",-0.0731558585371043,0.563993599325295,0.998263694715803
"TGIF2LY","Oligo","HAvYA",-0.048038292350612,0.727403442222145,0.998263694715803
"THAP11","Oligo","HAvYA",-0.113467024193902,0.484702190064212,0.998263694715803
"THRB","Oligo","HAvYA",-0.0621411656897636,0.721935029521082,0.998263694715803
"THRB(var.2)","Oligo","HAvYA",-0.0254628240203522,0.876028379560799,0.998263694715803
"THRB(var.3)","Oligo","HAvYA",-0.0755450823505013,0.619609238187539,0.998263694715803
"TLX2","Oligo","HAvYA",0.0988055483681994,0.613462551886482,0.998263694715803
"VEZF1","Oligo","HAvYA",0.0474067727372354,0.758618119733067,0.998263694715803
"ZBTB26","Oligo","HAvYA",0.0402629913227986,0.871115176119894,0.998263694715803
"ZBTB32","Oligo","HAvYA",-0.130806695054867,0.306006137993444,0.998263694715803
"ZBTB6","Oligo","HAvYA",-0.0448548164145779,0.832935552129517,0.998263694715803
"ZFP57","Oligo","HAvYA",-0.0210366911315115,0.884047530786267,0.998263694715803
"ZIC5","Oligo","HAvYA",-0.0517946508525153,0.809361838193843,0.998263694715803
"ZKSCAN1","Oligo","HAvYA",-0.0573116831971418,0.682486684542644,0.998263694715803
"ZNF135","Oligo","HAvYA",-0.158275400592794,0.199039461993638,0.998263694715803
"ZNF136","Oligo","HAvYA",0.0802716331153159,0.689140769668979,0.998263694715803
"ZNF140","Oligo","HAvYA",-0.0531867556147731,0.783878128849941,0.998263694715803
"ZNF274","Oligo","HAvYA",0.039742368959624,0.844763873597269,0.998263694715803
"ZNF317","Oligo","HAvYA",0.0124408704998242,0.95742352987919,0.998263694715803
"ZNF382","Oligo","HAvYA",-0.0733297323571565,0.652456430160844,0.998263694715803
"ZNF460","Oligo","HAvYA",-0.0421792450764911,0.79992041402681,0.998263694715803
"ZNF528","Oligo","HAvYA",0.0562203489554435,0.820969715425275,0.998263694715803
"ZNF682","Oligo","HAvYA",-0.0465022088967901,0.831018509683922,0.998263694715803
"ZNF684","Oligo","HAvYA",0.0240070607094734,0.913033528836589,0.998263694715803
"ZNF75D","Oligo","HAvYA",-0.0636292142798789,0.808104610045292,0.998263694715803
"ZSCAN29","Oligo","HAvYA",-0.0643930776619007,0.654214860870011,0.998263694715803
"ASCL1","Oligo","HAvYA",-0.0413798269280206,0.828964998583997,0.998263694715803
"ATF3","Oligo","HAvYA",-0.0496506387640542,0.672741966388689,0.998263694715803
"BARHL1","Oligo","HAvYA",-0.0185119093904511,0.815131341923273,0.998263694715803
"BATF::JUN","Oligo","HAvYA",0.157953373440711,0.571577310994159,0.998263694715803
"BCL6","Oligo","HAvYA",0.0292608896903324,0.878098166805092,0.998263694715803
"CDX1","Oligo","HAvYA",0.0470525578712558,0.813559645387429,0.998263694715803
"E2F2","Oligo","HAvYA",-0.0740940294717913,0.123157311357202,0.998263694715803
"E2F3","Oligo","HAvYA",0.0499947635428316,0.358398218039288,0.998263694715803
"E2F4","Oligo","HAvYA",0.00793542214522097,0.909459551397017,0.998263694715803
"EMX1","Oligo","HAvYA",0.0860449608264297,0.632261860561624,0.998263694715803
"FOXD2","Oligo","HAvYA",0.101396176266328,0.630974182874492,0.998263694715803
"GATA5","Oligo","HAvYA",-0.0450517345511493,0.721313299290191,0.998263694715803
"GFI1","Oligo","HAvYA",-0.0320543837737941,0.861252278968992,0.998263694715803
"GLI2","Oligo","HAvYA",-0.102894603263422,0.607848244372753,0.998263694715803
"GSX2","Oligo","HAvYA",0.0860449608264297,0.632261860561624,0.998263694715803
"HES1","Oligo","HAvYA",0.0525221762608009,0.730468608558243,0.998263694715803
"HES2","Oligo","HAvYA",0.0472268078132511,0.644559004281966,0.998263694715803
"HOXA13","Oligo","HAvYA",0.016256835805557,0.930494838276768,0.998263694715803
"HOXA2","Oligo","HAvYA",0.0584006399928959,0.759468125914536,0.998263694715803
"HOXA5","Oligo","HAvYA",0.033258709175314,0.839905042653093,0.998263694715803
"HOXA9","Oligo","HAvYA",0.0222551307320354,0.740421815465178,0.998263694715803
"HOXB2","Oligo","HAvYA",0.0860449608264297,0.632261860561624,0.998263694715803
"HOXB5","Oligo","HAvYA",0.033258709175314,0.839905042653093,0.998263694715803
"HOXC9","Oligo","HAvYA",-0.00716533506275763,0.959129486328704,0.998263694715803
"HOXD13","Oligo","HAvYA",-0.00660810539508733,0.965621832462781,0.998263694715803
"HOXD3","Oligo","HAvYA",0.0860449608264297,0.632261860561624,0.998263694715803
"HOXD8","Oligo","HAvYA",0.0143665266485026,0.904166295873229,0.998263694715803
"HOXD9","Oligo","HAvYA",0.0510200634555414,0.82786695544605,0.998263694715803
"JUNB(var.2)","Oligo","HAvYA",-0.0528781484513204,0.590676784892952,0.998263694715803
"LHX9","Oligo","HAvYA",0.0988055483681994,0.613462551886482,0.998263694715803
"LMX1A","Oligo","HAvYA",0.0980760226143791,0.617298259919479,0.998263694715803
"LMX1B","Oligo","HAvYA",0.12094887160812,0.629081017494593,0.998263694715803
"NEUROG1","Oligo","HAvYA",-0.0327432987230387,0.826384364437705,0.998263694715803
"NRL","Oligo","HAvYA",-3.17814880996248e-05,0.99986708493189,0.99986708493189
"PITX1","Oligo","HAvYA",0.019564935571006,0.893563203465087,0.998263694715803
"PRRX2","Oligo","HAvYA",0.0988055483681994,0.613462551886482,0.998263694715803
"SOX4","Oligo","HAvYA",-0.079616223540835,0.47513196263585,0.998263694715803
"SOX8","Oligo","HAvYA",-0.117255557780542,0.403565742269665,0.998263694715803
"SP1","Oligo","HAvYA",-0.142319025166375,0.473531798895052,0.998263694715803
"SP2","Oligo","HAvYA",-0.0546820880642576,0.8152003485557,0.998263694715803
"SP3","Oligo","HAvYA",-0.0779268592187258,0.718088191491551,0.998263694715803
"TCFL5","Oligo","HAvYA",0.0737554148964811,0.689602489917141,0.998263694715803
"TFEC","Oligo","HAvYA",0.165627276041004,0.166827362846675,0.998263694715803
"ZNF740","Oligo","HAvYA",0.0461001972914685,0.819656744651577,0.998263694715803
"ASCL1(var.2)","Oligo","HAvYA",-0.0942774009705244,0.671764114281326,0.998263694715803
"ATF2","Oligo","HAvYA",-0.0377973846972918,0.698511660664329,0.998263694715803
"BACH1","Oligo","HAvYA",0.065591150013003,0.792221914503816,0.998263694715803
"BATF","Oligo","HAvYA",0.163130319510118,0.568265048600251,0.998263694715803
"BHLHE22(var.2)","Oligo","HAvYA",-0.0830626794572424,0.5782276180933,0.998263694715803
"CEBPG(var.2)","Oligo","HAvYA",0.0413918105892955,0.820740605300537,0.998263694715803
"EBF3","Oligo","HAvYA",-0.01623232776423,0.946417357385521,0.998263694715803
"HAND2","Oligo","HAvYA",-0.164071843108613,0.335845879548683,0.998263694715803
"MEIS1(var.2)","Oligo","HAvYA",0.0327020689284245,0.875692642059241,0.998263694715803
"MEIS2(var.2)","Oligo","HAvYA",0.0708607605293344,0.771209650742922,0.998263694715803
"MYF5","Oligo","HAvYA",-0.163492308399254,0.254870859749033,0.998263694715803
