baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,celltype,cohort,n_donors
41545.55422210917,-0.008994215020878228,0.01257126335731127,-0.7154583246915529,0.4743258838394163,0.801316508826121,CLASP2,Oligo,GSE186538,6
41460.27649019745,-0.0051992779999119765,0.009847600670244523,-0.527974089731532,0.5975173195922057,0.8626233357381812,DST,Oligo,GSE186538,6
40932.61939618487,-0.017201122709716212,0.008481615028622573,-2.0280480370387313,0.04255534552898244,0.30601457501323104,TRIM2,Oligo,GSE186538,6
40871.33135761292,-0.020658806898889676,0.015841826780850634,-1.3040672129972877,0.1922106666453013,0.6746870394689635,ERBB4,Astro,GSE186538,6
39803.43590106798,-0.0017097674363305995,0.008077356425354452,-0.21167413523609255,0.8323612679485697,0.9523748775857173,PRUNE2,Oligo,GSE186538,6
39443.15575346103,-0.029939095693970918,0.011533570665326839,-2.5958219325760297,0.00943649555536092,0.14848117193280994,DPYD,Oligo,GSE186538,6
39006.72611217466,-0.01293306876943076,0.009128638629672274,-1.4167576671720072,0.15655379043788792,0.533372912220978,SEPT7,Oligo,GSE186538,6
38467.241060146094,-0.014324704001361085,0.013431084331217162,-1.066533695128913,0.2861824553058382,0.7548921625756774,ZBTB20,Astro,GSE186538,6
38426.662930830724,-0.01867175801866415,0.011331513680170446,-1.647772622940812,0.09939933894999099,0.7984213199999138,PTPRZ1,OPC,GSE186538,6
38416.715783050786,-0.015785391323918693,0.013530671933689287,-1.166637651203079,0.24335673151817994,0.7235804675148431,DTNA,Astro,GSE186538,6
